Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
174,Mario Balotelli\Mario-Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,8,43,16,37.2,4.15,1.54,0.19,0.5,3,0,0
175,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,0,7,0,0,0.24,0,0,,0,0,0
176,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Lille,fr Ligue 1,22,1996,33.4,13,66,27,40.9,1.98,0.81,0.18,0.44,1,1,1
177,Sol Bamba\Sol-Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,4,21,8,38.1,0.76,0.29,0.19,0.5,0,0,0
178,Yacine Bammou\Yacine-Bammou,ma MAR,FWMF,Caen,fr Ligue 1,26,1991,10.3,2,15,4,26.7,1.46,0.39,0.07,0.25,0,1,1
179,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,3,32,8,25,1.08,0.27,0.03,0.13,7,2,2
180,Mattia Bani\Mattia-Bani,it ITA,DF,Chievo,it Serie A,24,1993,29,0,14,3,21.4,0.48,0.1,0,0,0,0,0
181,Léo Baptistão\Leo-Baptistao,br BRA,FWMF,Espanyol,es La Liga,25,1992,13.7,2,40,15,37.5,2.92,1.09,0.03,0.07,0,1,1
182,Antonín Barák\Antonin-Barak,cz CZE,MFFW,Udinese,it Serie A,23,1994,3.7,0,4,0,0,1.09,0,0,,0,0,0
183,Federico Barba\Federico-Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,0,9,3,33.3,0.33,0.11,0,0,0,0,0
184,Danilo Barbosa\Danilo-Barbosa,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,0,25,8,32,1.45,0.47,0,0,5,0,0
185,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,23,1995,31.5,3,63,18,28.6,2,0.57,0.05,0.17,18,0,0
186,Francesco Bardi\Francesco-Bardi,it ITA,GK,Frosinone,it Serie A,26,1992,3,0,0,0,,0,0,,,0,0,0
187,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,33,1985,18.6,0,12,1,8.3,0.65,0.05,0,0,0,0,0
188,Nicolò Barella\Nicolo-Barella,it ITA,MFFW,Cagliari,it Serie A,21,1997,34.5,1,52,12,23.1,1.51,0.35,0.02,0.08,1,0,1
189,Philipp Bargfrede\Philipp-Bargfrede,de GER,MFDF,Werder Bremen,de Bundesliga,29,1989,12,0,7,1,14.3,0.58,0.08,0,0,0,0,0
190,Antonino Barillà\Antonino-Barilla,it ITA,MF,Parma,it Serie A,30,1988,29.1,3,21,8,38.1,0.72,0.28,0.14,0.38,0,0,0
191,Ross Barkley\Ross-Barkley,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,3,38,8,21.1,2.75,0.58,0.08,0.38,1,0,0
192,Aymen Barkok\Aymen-Barkok,de GER,MF,Düsseldorf,de Bundesliga,20,1998,5.7,0,4,0,0,0.71,0,0,,0,0,0
193,Ashley Barnes\Ashley-Barnes,at AUT,FW,Burnley,eng Premier League,28,1989,26.5,12,61,27,44.3,2.3,1.02,0.16,0.37,0,2,2
194,Harvey Barnes\Harvey-Barnes,eng ENG,FWMF,Leicester City,eng Premier League,20,1997,11.2,1,39,11,28.2,3.5,0.99,0.03,0.09,0,0,0
195,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Betis,es La Liga,31,1987,10.4,0,3,0,0,0.29,0,0,,0,0,0
196,Antonio Barreca\Antonio-Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,0,0,0,,0,0,,,0,0,0
197,Antonio Barreca\Antonio-Barreca,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,0,4,1,25,0.61,0.15,0,0,0,0,0
198,Leandro Barreiro Martins\Leandro-Barreiro-Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1,0,0,0,,0,0,,,0,0,0
199,Ander Barrenetxea\Ander-Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,16,2001,4.4,1,5,2,40,1.13,0.45,0.2,0.5,0,0,0
200,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,0,8,3,37.5,0.92,0.34,0,0,1,0,0
201,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,19,1998,6.7,1,31,7,22.6,4.64,1.05,0.03,0.14,0,0,0
202,Fin Bartels\Fin-Bartels,de GER,FW,Werder Bremen,de Bundesliga,31,1987,0.3,0,0,0,,0,0,,,0,0,0
203,Marc Bartra\Marc-Bartra,es ESP,DF,Betis,es La Liga,27,1991,32.5,1,10,3,30,0.31,0.09,0.1,0.33,1,0,0
204,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,37,1981,2.9,0,0,0,,0,0,,,0,0,0
205,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,26,1992,26.4,4,43,11,25.6,1.63,0.42,0.09,0.36,7,0,0
206,Toma Bašić\Toma-Basic,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,2,21,7,33.3,1.42,0.47,0.1,0.29,5,0,0
207,Thomas Basila\Thomas-Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1,0,0,0,,0,0,,,0,0,0
208,Borja Bastón\Borja-Baston,es ESP,FW,Alavés,es La Liga,25,1992,16,5,34,10,29.4,2.13,0.63,0.15,0.5,0,0,0
209,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,1,3,2,66.7,0.16,0.11,0.33,0.5,0,0,0
210,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,1,12,3,25,0.95,0.24,0.08,0.33,0,0,0
211,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,5,26,10,38.5,3.12,1.2,0.19,0.5,0,0,0
212,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Valencia,es La Liga,24,1993,5.9,1,18,7,38.9,3.07,1.2,0.06,0.14,0,0,0
213,Robert Bauer\Robert-Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,0,9,1,11.1,0.47,0.05,0,0,0,0,0
214,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33,0,0,0,,0,0,,,0,0,0
215,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,1996,18,1,3,2,66.7,0.17,0.11,0.33,0.5,0,0,0
216,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,0,10,0,0,0.58,0,0,,0,0,0
217,Christoph Baumgartner\Christoph-Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,0,2,0,0,2.12,0,0,,0,0,0
218,Jon Bautista\Jon-Bautista,es ESP,FW,Real Sociedad,es La Liga,23,1995,6.6,1,19,5,26.3,2.86,0.75,0.05,0.2,0,0,0
219,Paul Baysse\Paul-Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,0,0,0,,0,0,,,0,0,0
220,Paul Baysse\Paul-Baysse,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,0,13,3,23.1,0.65,0.15,0,0,0,0,0
221,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FW,Hannover 96,de Bundesliga,21,1996,1.7,0,5,0,0,2.9,0,0,,0,0,0
222,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Caen,fr Ligue 1,30,1988,16.7,3,40,13,32.5,2.4,0.78,0.05,0.15,0,1,1
223,Bebé\Bebe,pt POR,FWMF,Rayo Vallecano,es La Liga,28,1990,14.5,1,57,12,21.1,3.94,0.83,0.02,0.08,2,0,0
224,Bebé\Bebe,pt POR,MF,Eibar,es La Liga,28,1990,0.7,0,3,2,66.7,4.35,2.9,0,0,0,0,0
225,Ihlas Bebou\Ihlas-Bebou,tg TOG,FWMF,Hannover 96,de Bundesliga,24,1994,11.8,4,29,10,34.5,2.45,0.84,0.1,0.3,2,1,1
226,Uffe Bech\Uffe-Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,0,0,0,,0,0,,,0,0,0
227,Andreas Beck\Andreas-Beck,de GER,DFMF,Stuttgart,de Bundesliga,31,1987,19.7,0,12,2,16.7,0.61,0.1,0,0,0,0,0
228,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,0,6,1,16.7,0.25,0.04,0,0,0,0,0
229,Andrea Beghetto\Andrea-Beghetto,it ITA,DFMF,Frosinone,it Serie A,23,1994,24.7,0,23,4,17.4,0.93,0.16,0,0,2,0,0
230,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24,0,0,0,,0,0,,,0,0,0
231,Valon Behrami\Valon-Behrami,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,1,10,2,20,0.66,0.13,0.1,0.5,0,0,0
232,Hanno Behrens\Hanno-Behrens,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,4,35,6,17.1,1.19,0.2,0.09,0.5,0,1,3
233,Ishak Belfodil\Ishak-Belfodil,dz ALG,FW,Hoffenheim,de Bundesliga,26,1992,20.7,16,86,37,43,4.15,1.79,0.19,0.43,1,0,0
234,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25,0,20,4,20,0.8,0.16,0,0,0,0,0
235,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,28,1990,11.7,5,42,12,28.6,3.58,1.02,0.12,0.42,0,0,0
236,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,eng Premier League,23,1995,17,0,18,4,22.2,1.06,0.23,0,0,0,0,0
237,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,24,1993,36.7,15,124,42,33.9,3.38,1.15,0.08,0.24,4,5,6
238,Fran Beltrán\Fran-Beltran,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,1,18,4,22.2,1.07,0.24,0.06,0.25,0,0,0
239,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,MFFW,Rennes,fr Ligue 1,31,1987,22.6,7,51,13,25.5,2.26,0.58,0.1,0.38,9,2,3
240,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,18,73,34,46.6,2.34,1.09,0.22,0.47,0,2,2
241,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,0,0,0,,0,0,,,0,0,0
242,Marco Benassi\Marco-Benassi,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,7,57,21,36.8,2.25,0.83,0.12,0.33,0,0,0
243,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5,0,3,0,0,0.6,0,0,,0,0,0
244,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,29,1989,15.1,1,15,4,26.7,0.99,0.26,0.07,0.25,0,0,0
245,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,0,12,2,16.7,0.54,0.09,0,0,0,0,0
246,László Bénes\Laszlo-Benes,sk SVK,MF,M'gladbach,de Bundesliga,20,1997,0.3,0,0,0,,0,0,,,0,0,0
247,Nicolas Benezet\Nicolas-Benezet,fr FRA,MFFW,Guingamp,fr Ligue 1,27,1991,18.5,3,28,8,28.6,1.51,0.43,0.11,0.38,3,0,0
248,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35,0,0,0,,0,0,,,0,0,0
249,Ismaël Bennacer\Ismael-Bennacer,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,0,19,5,26.3,0.58,0.15,0,0,4,0,0
250,Joe Bennett\Joe-Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,0,10,3,30,0.34,0.1,0,0,3,0,0
251,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34,1,15,3,20,0.44,0.09,0.07,0.33,0,0,0
252,Yassine Benrahou\Yassine-Benrahou,fr FRA,MFDF,Bordeaux,fr Ligue 1,19,1999,2,0,6,3,50,3.05,1.53,0,0,2,0,0
253,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,1,15,4,26.7,0.63,0.17,0.07,0.25,0,0,0
254,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,3,18,4,22.2,0.9,0.2,0,0,1,3,3
255,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,Juventus,it Serie A,21,1997,22.3,2,21,3,14.3,0.94,0.13,0.1,0.67,0,0,0
256,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,1990,9,1,29,8,27.6,3.21,0.88,0.03,0.13,0,0,0
257,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,21,99,41,41.4,3.02,1.25,0.18,0.44,0,3,3
258,Yassine Benzia\Yassine-Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,0,6,1,16.7,3.38,0.56,0,0,1,0,0
259,Domenico Berardi\Domenico-Berardi,it ITA,FWMF,Sassuolo,it Serie A,23,1994,31.9,8,123,29,23.6,3.85,0.91,0.06,0.24,12,1,1
260,Yuri Berchiche\Yuri-Berchiche,es ESP,DFFW,Athletic Club,es La Liga,28,1990,34.7,2,27,6,22.2,0.78,0.17,0.07,0.33,0,0,0
261,Álex Berenguer\Alex-Berenguer,es ESP,MFFW,Torino,it Serie A,23,1995,16.5,2,21,7,33.3,1.27,0.42,0.1,0.29,0,0,0
262,Bartosz Bereszyński\Bartosz-Bereszynski,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,0,8,1,12.5,0.33,0.04,0,0,0,0,0
263,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MFFW,Burnley,eng Premier League,27,1990,19.5,3,34,11,32.4,1.75,0.57,0.09,0.27,7,0,0
264,Markel Bergara\Markel-Bergara,es ESP,MF,Getafe,es La Liga,32,1986,0.6,0,0,0,,0,0,,,0,0,0
265,Robert Berić\Robert-Beric,si SVN,FW,Saint-Étienne,fr Ligue 1,27,1991,13.1,9,35,18,51.4,2.68,1.38,0.26,0.5,0,0,0
266,Etrit Berisha\Etrit-Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18,0,0,0,,0,0,,,0,0,0
267,Valon Berisha\Valon-Berisha,xk KVX,MF,Lazio,it Serie A,25,1993,2.2,0,1,0,0,0.45,0,0,,0,0,0
268,Bernard\Bernard,br BRA,FWMF,Everton,eng Premier League,25,1992,23.5,1,24,5,20.8,1.02,0.21,0.04,0.2,0,0,0
269,Federico Bernardeschi\Federico-Bernardeschi,it ITA,FWMF,Juventus,it Serie A,24,1994,16.4,2,51,18,35.3,3.12,1.1,0.04,0.11,2,0,0
270,Bernardo\Bernardo,br BRA,DF,Brighton,eng Premier League,23,1995,19.5,0,8,3,37.5,0.41,0.15,0,0,0,0,0
271,Paul Bernardoni\Paul-Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,1997,38,0,0,0,,0,0,,,0,0,0
272,Juan Bernat\Juan-Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,25,1993,20.4,1,5,1,20,0.25,0.05,0.2,1,0,0,0
273,Antoine Bernede\Antoine-Bernede,fr FRA,MF,Paris S-G,fr Ligue 1,19,1999,1.9,0,1,1,100,0.53,0.53,0,0,0,0,0
274,Dimitry Bertaud\Dimitry-Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1998,1,0,0,0,,0,0,,,0,0,0
275,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,eng Premier League,28,1989,24,1,15,2,13.3,0.62,0.08,0.07,0.5,3,0,0
276,Daniel Bessa\Daniel-Bessa,it ITA,MF,Genoa,it Serie A,25,1993,27.1,1,32,14,43.8,1.18,0.52,0.03,0.07,1,0,0
277,Marcus Bettinelli\Marcus-Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,1992,7,0,0,0,,0,0,,,0,0,0
278,Louis Beyer\Louis-Beyer,de GER,DF,M'gladbach,de Bundesliga,18,2000,8,0,4,0,0,0.5,0,0,,0,0,0
279,Jonathan Biabiany\Jonathan-Biabiany,fr FRA,FWMF,Parma,it Serie A,30,1988,11.9,0,4,2,50,0.34,0.17,0,0,0,0,0
280,Giulian Biancone\Giulian-Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,2000,1,0,1,0,0,1,0,0,,0,0,0
281,Ermin Bičakčić\Ermin-Bicakcic,ba BIH,DF,Hoffenheim,de Bundesliga,28,1990,19.9,1,10,3,30,0.5,0.15,0.1,0.33,0,0,0
282,Pedro Bigas\Pedro-Bigas,es ESP,DF,Eibar,es La Liga,27,1990,6.5,0,3,0,0,0.46,0,0,,0,0,0
283,Lucas Biglia\Lucas-Biglia,ar ARG,MF,Milan,it Serie A,32,1986,12.4,1,7,2,28.6,0.57,0.16,0.14,0.5,1,0,0
284,Philip Billing\Philip-Billing,dk DEN,MF,Huddersfield,eng Premier League,22,1996,24.3,2,43,9,20.9,1.77,0.37,0.05,0.22,3,0,0
285,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DF,Fiorentina,it Serie A,25,1992,35.5,1,35,7,20,0.99,0.2,0.03,0.14,9,0,0
286,Davide Biraschi\Davide-Biraschi,it ITA,DF,Genoa,it Serie A,24,1994,31.6,0,12,2,16.7,0.38,0.06,0,0,0,0,0
287,Valter Birsa\Valter-Birsa,si SVN,MFFW,Cagliari,it Serie A,31,1986,3.9,0,11,1,9.1,2.8,0.25,0,0,0,0,0
288,Valter Birsa\Valter-Birsa,si SVN,MFFW,Chievo,it Serie A,31,1986,12.2,2,15,4,26.7,1.23,0.33,0.07,0.25,4,1,1
289,Yves Bissouma\Yves-Bissouma,ml MLI,MF,Brighton,eng Premier League,21,1996,19.7,0,31,3,9.7,1.57,0.15,0,0,3,0,0
290,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,24,1993,11.9,1,23,9,39.1,1.94,0.76,0.04,0.11,0,0,0
291,Alejandro Blanco\Alejandro-Blanco,es ESP,FWMF,Alavés,es La Liga,19,1998,0.2,0,0,0,,0,0,,,0,0,0
292,Rubén Blanco\Ruben-Blanco,es ESP,GK,Celta Vigo,es La Liga,23,1995,25,0,0,0,,0,0,,,0,0,0
293,Ludovic Blas\Ludovic-Blas,fr FRA,MFFW,Guingamp,fr Ligue 1,20,1997,26.4,1,41,8,19.5,1.56,0.3,0,0,0,1,1
294,Pablo de Blasis\Pablo-de-Blasis,ar ARG,FW,Mainz 05,de Bundesliga,30,1988,1,0,1,0,0,1,0,0,,0,0,0
295,Pablo de Blasis\Pablo-de-Blasis,ar ARG,DFMF,Eibar,es La Liga,30,1988,16.9,2,12,8,66.7,0.71,0.47,0.17,0.25,0,0,0
296,Alexis Blin\Alexis-Blin,fr FRA,MF,Amiens,fr Ligue 1,21,1996,22.1,1,6,1,16.7,0.27,0.05,0.17,1,0,0,0
297,Danny Blum\Danny-Blum,de GER,FW,Eint Frankfurt,de Bundesliga,27,1991,0,0,0,0,,0,0,,,0,0,0
298,Emmanuel Boateng\Emmanuel-Boateng,gh GHA,FW,Levante,es La Liga,22,1996,7.8,1,19,4,21.1,2.45,0.52,0.05,0.25,0,0,0
299,Jérôme Boateng\Jerome-Boateng,de GER,DF,Bayern Munich,de Bundesliga,29,1988,18.8,0,15,3,20,0.8,0.16,0,0,0,0,0
300,Kevin-Prince Boateng\Kevin-Prince-Boateng,gh GHA,FW,Barcelona,es La Liga,31,1987,2.7,0,3,1,33.3,1.13,0.38,0,0,0,0,0
301,Kevin-Prince Boateng\Kevin-Prince-Boateng,gh GHA,FW,Sassuolo,it Serie A,31,1987,10.4,4,29,9,31,2.78,0.86,0.07,0.22,0,2,2
302,Antonin Bobichon\Antonin-Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,23.9,7,37,12,32.4,1.55,0.5,0.19,0.58,5,0,1
303,Yann Bodiger\Yann-Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,23,1995,0.1,0,0,0,,0,0,,,0,0,0
304,Mathieu Bodmer\Mathieu-Bodmer,fr FRA,MFFW,Amiens,fr Ligue 1,35,1982,11.9,1,13,5,38.5,1.09,0.42,0.08,0.2,0,0,0
305,Adam Bodzek\Adam-Bodzek,de GER,MFDF,Düsseldorf,de Bundesliga,32,1985,17.7,0,3,1,33.3,0.17,0.06,0,0,0,0,0
306,Jean-Paul Boëtius\Jean-Paul-Boetius,nl NED,MFFW,Mainz 05,de Bundesliga,24,1994,23.6,4,50,14,28,2.12,0.59,0.08,0.29,1,0,0
307,Sacha Boey\Sacha-Boey,fr FRA,DFMF,Rennes,fr Ligue 1,17,2000,0.2,0,0,0,,0,0,,,0,0,0
308,Jeremie Boga\Jeremie-Boga,ci CIV,FWMF,Sassuolo,it Serie A,21,1997,16,3,28,8,28.6,1.75,0.5,0.11,0.38,1,0,0
309,Willy Boly\Willy-Boly,fr FRA,DF,Wolves,eng Premier League,27,1991,35.2,4,22,6,27.3,0.63,0.17,0.18,0.67,0,0,0
310,Léo Bonatini\Leo-Bonatini,br BRA,FW,Wolves,eng Premier League,24,1994,1.5,0,9,1,11.1,6,0.67,0,0,0,0,0
311,Giacomo Bonaventura\Giacomo-Bonaventura,it ITA,MF,Milan,it Serie A,28,1989,7.2,3,26,10,38.5,3.62,1.39,0.12,0.3,0,0,0
312,Daniele Bonera\Daniele-Bonera,it ITA,DF,Villarreal,es La Liga,37,1981,2.6,0,0,0,,0,0,,,0,0,0
313,Gaëtan Bong\Gaetan-Bong,cm CMR,DF,Brighton,eng Premier League,30,1988,20.1,0,2,0,0,0.1,0,0,,0,0,0
314,Kevin Bonifazi\Kevin-Bonifazi,it ITA,DF,SPAL,it Serie A,22,1996,25.6,2,15,3,20,0.59,0.12,0.13,0.67,0,0,0
315,Leonardo Bonucci\Leonardo-Bonucci,it ITA,DF,Juventus,it Serie A,31,1987,27.5,3,14,4,28.6,0.51,0.15,0.21,0.75,0,0,0
316,Fabio Borini\Fabio-Borini,it ITA,FWMF,Milan,it Serie A,27,1991,11.7,2,31,7,22.6,2.65,0.6,0.06,0.29,0,0,0
317,Robin Bormuth\Robin-Bormuth,de GER,DF,Düsseldorf,de Bundesliga,22,1995,6.8,0,0,0,,0,0,,,0,0,0
318,Artur Boruc\Artur-Boruc,pl POL,GK,Bournemouth,eng Premier League,38,1980,12,0,0,0,,0,0,,,0,0,0
319,Olivier Boscagli\Olivier-Boscagli,fr FRA,DFMF,Nice,fr Ligue 1,20,1997,9.6,0,4,0,0,0.42,0,0,,0,0,0
320,Gabriel Boschilia\Gabriel-Boschilia,br BRA,FWMF,Nantes,fr Ligue 1,22,1996,14.7,4,42,18,42.9,2.87,1.23,0.1,0.22,9,0,0
321,John Bostock\John-Bostock,tt TRI,MF,Toulouse,fr Ligue 1,26,1992,10.9,0,6,0,0,0.55,0,0,,1,0,0
322,Denis Bouanga\Denis-Bouanga,ga GAB,FWMF,Nîmes,fr Ligue 1,23,1994,29.3,8,88,33,37.5,3.01,1.13,0.09,0.24,0,0,0
323,Zacharie Boucher\Zacharie-Boucher,fr FRA,GK,Angers,fr Ligue 1,26,1992,2,0,0,0,,0,0,,,0,0,0
324,Ryad Boudebouz\Ryad-Boudebouz,dz ALG,MF,Celta Vigo,es La Liga,28,1990,8,1,11,5,45.5,1.38,0.63,0.09,0.2,0,0,0
325,Ryad Boudebouz\Ryad-Boudebouz,dz ALG,MFFW,Betis,es La Liga,28,1990,6,0,10,3,30,1.67,0.5,0,0,1,0,0
326,Sofiane Boufal\Sofiane-Boufal,ma MAR,MFFW,Celta Vigo,es La Liga,24,1993,23.2,3,50,17,34,2.16,0.73,0.06,0.18,1,0,0
327,Nassim Boujellab\Nassim-Boujellab,de GER,MF,Schalke 04,de Bundesliga,19,1999,4.2,0,9,1,11.1,2.14,0.24,0,0,0,0,0
328,Arnold Bouka Moutou\Arnold-Bouka-Moutou,cg CGO,DFFW,Dijon,fr Ligue 1,29,1988,0.7,0,1,0,0,1.36,0,0,,0,0,0
329,Yassine Bounou\Yassine-Bounou,ma MAR,GK,Girona,es La Liga,27,1991,31.8,0,1,0,0,0.03,0,0,,0,0,0
330,Mehdi Bourabia\Mehdi-Bourabia,ma MAR,MF,Sassuolo,it Serie A,26,1991,22.3,1,33,6,18.2,1.48,0.27,0.03,0.17,1,0,0
331,Benjamin Bourigeaud\Benjamin-Bourigeaud,fr FRA,MFFW,Rennes,fr Ligue 1,24,1994,26.9,6,44,14,31.8,1.63,0.52,0.09,0.29,8,2,3
332,Bilal Boutobba\Bilal-Boutobba,fr FRA,MF,Montpellier,fr Ligue 1,19,1998,0.4,0,3,0,0,8.44,0,0,,0,0,0
333,Umut Bozok\Umut-Bozok,tr TUR,FW,Nîmes,fr Ligue 1,21,1996,13.7,2,28,9,32.1,2.04,0.66,0.07,0.22,0,0,1
334,Filip Bradarić\Filip-Bradaric,hr CRO,MF,Cagliari,it Serie A,26,1992,16.6,0,15,0,0,0.9,0,0,,0,0,0
335,Robbie Brady\Robbie-Brady,ie IRL,MFFW,Burnley,eng Premier League,26,1992,8,0,12,2,16.7,1.5,0.25,0,0,2,0,0
336,Martin Braithwaite\Martin-Braithwaite,dk DEN,FW,Leganés,es La Liga,27,1991,15.6,4,29,10,34.5,1.86,0.64,0.14,0.4,0,0,0
337,Julian Brandt\Julian-Brandt,de GER,MFFW,Leverkusen,de Bundesliga,22,1996,29.6,7,66,25,37.9,2.23,0.84,0.11,0.28,3,0,0
338,Darko Brašanac\Darko-Brasanac,rs SRB,MF,Alavés,es La Liga,26,1992,17.6,0,8,1,12.5,0.46,0.06,0,0,0,0,0
339,Pedro Brazão\Pedro-Brazao,pt POR,FWDF,Nice,fr Ligue 1,15,2002,0.2,0,0,0,,0,0,,,0,0,0
340,Fabian Bredlow\Fabian-Bredlow,de GER,GK,Nürnberg,de Bundesliga,23,1995,12.5,0,0,0,,0,0,,,0,0,0
341,Josip Brekalo\Josip-Brekalo,hr CRO,FWMF,Wolfsburg,de Bundesliga,20,1998,15.7,3,26,13,50,1.65,0.83,0.12,0.23,0,0,0
342,Gleison Bremer\Gleison-Bremer,br BRA,DF,Torino,it Serie A,21,1997,2,0,1,0,0,0.49,0,0,,0,0,0
343,Joshua Brenet\Joshua-Brenet,nl NED,DFMF,Hoffenheim,de Bundesliga,24,1994,10.1,2,10,7,70,0.99,0.7,0.2,0.29,0,0,0
344,Rajko Brežančić\Rajko-Brezancic,rs SRB,DF,Huesca,es La Liga,28,1989,0.7,0,0,0,,0,0,,,0,0,0
345,Anthony Briançon\Anthony-Briancon,fr FRA,DF,Nîmes,fr Ligue 1,23,1994,32.5,2,23,8,34.8,0.71,0.25,0.09,0.25,0,0,0
346,Jimmy Briand\Jimmy-Briand,fr FRA,FW,Bordeaux,fr Ligue 1,32,1985,27.7,7,51,18,35.3,1.84,0.65,0.12,0.33,0,1,1
347,Nicolò Brighenti\Nicolo-Brighenti,it ITA,DF,Frosinone,it Serie A,28,1989,11,0,4,0,0,0.36,0,0,,0,0,0
